location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,aged_65_older,gdp_per_capita,cardiovasc_death_rate,population
Vatican,Jun-21,810,361800.8422,2043247.52,4254.82933,1002475.26,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,24240
Vatican,Jun-22,870,361800.8422,2043247.52,4254.82933,1076732.67,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,24240
Vatican,Jul-20,372,361800.8422,2043247.52,4254.82933,460396.035,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,25048
Vatican,Jul-21,837,361800.8422,2043247.52,4254.82933,1035891.102,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,25048
Vatican,Jul-22,899,361800.8422,2043247.52,4254.82933,1112623.759,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,25048
Vatican,Aug-20,372,361800.8422,2043247.52,4254.82933,460396.035,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,25048
Vatican,Aug-21,837,361800.8422,2043247.52,4254.82933,1035891.102,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,25048
Vatican,Aug-22,899,361800.8422,2043247.52,4254.82933,1112623.759,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,25048
Vatican,Sep-20,360,361800.8422,2043247.52,4254.82933,445544.55,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,24240
Vatican,Sep-21,810,361800.8422,2043247.52,4254.82933,1002475.26,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,24240
Vatican,Sep-22,870,361800.8422,2043247.52,4254.82933,1076732.67,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,24240
Venezuela,Jan-21,3711664,13369,34183,161,131146.325,472.369,1207.811,5.69,205.034,519095.682,6350.35,877352700
Venezuela,Jan-22,14229720,41339,166829,119,502786.761,1460.655,5894.667,4.204,205.034,519095.682,6350.35,877352700
Venezuela,Oct-20,2638216,16891,22387,170,93217.582,596.82,791.012,6.006,205.034,519095.682,6350.35,877352700
Venezuela,Oct-21,12088683,38183,145522,422,427136.284,1349.143,5141.807,14.912,205.034,519095.682,6350.35,877352700
Venezuela,Oct-22,16904344,1096,180385,6,597290.765,38.728,6373.642,0.212,205.034,519095.682,6350.35,877352700
Venezuela,Nov-20,2924109,10381,25533,99,103319.199,366.797,902.175,3.497,198.42,502350.66,6145.5,849051000
Venezuela,Nov-21,12610299,24145,150996,253,445566.839,853.132,5335.225,8.939,198.42,502350.66,6145.5,849051000
Venezuela,Nov-22,16397619,1497,174739,8,579386.36,52.894,6174.152,0.282,198.42,502350.66,6145.5,849051000
Venezuela,Dec-20,3361140,11164,29981,131,118761.065,394.463,1059.34,4.628,205.034,519095.682,6350.35,877352700
Venezuela,Dec-21,13622599,13339,162952,184,481335.008,471.312,5757.678,6.502,205.034,519095.682,6350.35,877352700
Venezuela,Dec-22,5478911,754,58288,1,193589.464,26.642,2059.52,0.035,66.14,167450.22,2048.5,283017000
Venezuela,Feb-21,3732780,12189,35772,155,131892.431,430.679,1263.954,5.474,185.192,468860.616,5735.8,792447600
Venezuela,Feb-22,14119931,29150,155443,189,498907.519,1029.973,5492.354,6.679,185.192,468860.616,5735.8,792447600
Venezuela,Mar-20,1296,135,11,3,45.793,4.768,0.389,0.105,119.052,301410.396,3687.3,509430600
Venezuela,Mar-21,4592207,21381,45211,258,162259.054,755.467,1597.467,9.116,205.034,519095.682,6350.35,877352700
Venezuela,Mar-22,16072901,5249,175516,46,567912.918,185.465,6201.605,1.626,205.034,519095.682,6350.35,877352700
Venezuela,Apr-20,6845,198,266,13,241.858,6.998,9.394,0.46,198.42,502350.66,6145.5,849051000
Venezuela,Apr-21,5402012,37186,55989,534,190872.348,1313.917,1978.289,18.867,198.42,502350.66,6145.5,849051000
Venezuela,Apr-22,15651310,1952,170949,27,553016.6,68.97,6040.238,0.95,198.42,502350.66,6145.5,849051000
Venezuela,May-20,22391,1177,325,4,791.153,41.588,11.477,0.141,205.034,519095.682,6350.35,877352700
Venezuela,May-21,6686146,36482,74406,510,236245.383,1289.038,2629.033,18.021,205.034,519095.682,6350.35,877352700
Venezuela,May-22,16214543,1329,177115,12,572917.632,46.958,6258.101,0.422,205.034,519095.682,6350.35,877352700
Venezuela,Jun-20,101886,4322,880,37,3599.996,152.711,31.096,1.306,198.42,502350.66,6145.5,849051000
Venezuela,Jun-21,7636758,38547,86352,473,269833.895,1362.003,3051.125,16.712,198.42,502350.66,6145.5,849051000
Venezuela,Jun-22,15740693,2368,171742,11,556174.822,83.668,6068.258,0.387,198.42,502350.66,6145.5,849051000
Venezuela,Jul-20,349975,12742,3248,113,12365.864,450.22,114.766,3.992,205.034,519095.682,6350.35,877352700
Venezuela,Jul-21,8996433,33054,104131,472,317876.065,1167.92,3679.314,16.679,205.034,519095.682,6350.35,877352700
Venezuela,Jul-22,16438017,9814,178161,31,580813.765,346.762,6295.062,1.095,205.034,519095.682,6350.35,877352700
Venezuela,Aug-20,1023744,28154,8614,222,36172.528,994.783,304.36,7.845,205.034,519095.682,6350.35,877352700
Venezuela,Aug-21,9921644,28577,118193,419,350567.068,1009.73,4176.181,14.804,205.034,519095.682,6350.35,877352700
Venezuela,Aug-22,16741795,6672,179165,33,591547.328,235.743,6330.535,1.169,205.034,519095.682,6350.35,877352700
Venezuela,Sep-20,1870624,28394,15250,242,66095.816,1003.266,538.833,8.552,198.42,502350.66,6145.5,849051000
Venezuela,Sep-21,10532694,34625,127366,459,372157.644,1223.427,4500.296,16.22,198.42,502350.66,6145.5,849051000
Venezuela,Sep-22,16315783,2295,174251,18,576494.806,81.09,6156.907,0.637,198.42,502350.66,6145.5,849051000
Vietnam,Jan-20,18,2,2043247.52,4254.82933,0.18,0.02,20981.03037,46.89895295,64.35,55546.956,2209.185,883681704
Vietnam,Jan-21,48059,352,1085,4254.82933,489.466,3.582,11.036,46.89895295,221.65,191328.404,7609.415,3043792536
Vietnam,Jan-22,62533152,544470,1099514,5383,636879.057,5545.242,11198.183,54.822,221.65,191328.404,7609.415,3043792536
Vietnam,Oct-20,35048,86,1085,4254.82933,356.952,0.874,11.036,46.89895295,221.65,191328.404,7609.415,3043792536
Vietnam,Oct-21,26660523,130367,650589,2782,271528.432,1327.744,6626.029,28.333,221.65,191328.404,7609.415,3043792536
Vietnam,Oct-22,356255170,23529,1337850,18,3628338.704,239.636,13625.551,0.181,221.65,191328.404,7609.415,3043792536
Vietnam,Nov-20,38113,167,1050,4254.82933,388.168,1.7,10.68,46.89895295,214.5,185156.52,7363.95,2945605680
Vietnam,Nov-21,31717272,316960,701736,3169,323029.715,3228.131,7146.945,32.275,214.5,185156.52,7363.95,2945605680
Vietnam,Nov-22,345292721,13023,1295028,12,3516689.858,132.635,13189.424,0.121,214.5,185156.52,7363.95,2945605680
Vietnam,Dec-20,43541,118,1085,4254.82933,443.448,1.202,11.036,46.89895295,221.65,191328.404,7609.415,3043792536
Vietnam,Dec-21,46093514,493175,894433,7142,469446.889,5022.823,9109.495,72.741,221.65,191328.404,7609.415,3043792536
Vietnam,Dec-22,115184544,4537,431773,3,1173115.717,46.208,4397.46,0.03,71.5,61718.84,2454.65,981868560
Vietnam,Feb-20,398,14,2043247.52,4254.82933,4.053,0.142,20981.03037,46.89895295,207.35,178984.636,7118.485,2847418824
Vietnam,Feb-21,61812,631,980,4254.82933,629.535,6.429,9.968,46.89895295,200.2,172812.752,6873.02,2749231968
Vietnam,Feb-22,74317388,1167758,1093447,2475,756897.521,11893.221,11136.388,25.207,200.2,172812.752,6873.02,2749231968
Vietnam,Mar-20,2514,196,2043247.52,4254.82933,25.605,1.997,20981.03037,46.89895295,221.65,191328.404,7609.415,3043792536
Vietnam,Mar-21,78997,155,1085,4254.82933,804.56,1.58,11.036,46.89895295,221.65,191328.404,7609.415,3043792536
Vietnam,Mar-22,208946313,6121124,1287944,2241,2128047.699,62341.583,13117.275,22.824,221.65,191328.404,7609.415,3043792536
Vietnam,Apr-20,7778,58,2043247.52,4254.82933,79.212,0.591,20981.03037,46.89895295,214.5,185156.52,7363.95,2945605680
Vietnam,Apr-21,82567,325,1050,4254.82933,840.917,3.313,10.68,46.89895295,214.5,185156.52,7363.95,2945605680
Vietnam,Apr-22,309335784,1085200,1286221,548,3150480.588,11052.395,13099.726,5.581,214.5,185156.52,7363.95,2945605680
Vietnam,May-20,9465,58,2043247.52,4254.82933,96.398,0.589,20981.03037,46.89895295,221.65,191328.404,7609.415,3043792536
Vietnam,May-21,139751,4504,1206,12,1423.315,45.871,12.278,0.12,221.65,191328.404,7609.415,3043792536
Vietnam,May-22,331500056,69570,1335030,38,3376216.22,708.546,13596.832,0.384,221.65,191328.404,7609.415,3043792536
Vietnam,Jun-20,10196,27,2043247.52,4254.82933,103.844,0.273,20981.03037,46.89895295,214.5,185156.52,7363.95,2945605680
Vietnam,Jun-21,353821,9620,1872,34,3603.546,97.979,19.066,0.341,214.5,185156.52,7363.95,2945605680
Vietnam,Jun-22,322032029,27091,1292483,8,3279787.561,275.913,13163.504,0.081,214.5,185156.52,7363.95,2945605680
Vietnam,Jul-20,12278,203,3,3,125.05,2.066,0.031,0.031,221.65,191328.404,7609.415,3043792536
Vietnam,Jul-21,1884501,133008,10060,1225,19193.006,1354.644,102.458,12.475,221.65,191328.404,7609.415,3043792536
Vietnam,Jul-22,333590941,33162,1335801,6,3397511.181,337.746,13604.68,0.06,221.65,191328.404,7609.415,3043792536
Vietnam,Aug-20,28091,486,637,32,286.098,4.948,6.49,0.324,221.65,191328.404,7609.415,3043792536
Vietnam,Aug-21,9098544,312036,192815,9758,92665.601,3177.982,1963.752,99.381,221.65,191328.404,7609.415,3043792536
Vietnam,Aug-22,350560617,73107,1336152,24,3570341.604,744.57,13608.26,0.242,221.65,191328.404,7609.415,3043792536
Vietnam,Sep-20,31897,50,1048,1,324.859,0.51,10.66,0.01,214.5,185156.52,7363.95,2945605680
Vietnam,Sep-21,19319948,328659,479788,8237,196767.151,3347.281,4886.479,83.889,214.5,185156.52,7363.95,2945605680
Vietnam,Sep-22,343494604,67677,1294045,31,3498376.646,689.267,13179.411,0.313,214.5,185156.52,7363.95,2945605680
Wales,Jan-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Jan-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Oct-20,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Oct-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Oct-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Nov-20,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wales,Nov-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wales,Nov-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wales,Dec-20,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Dec-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Dec-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,19020000
Wales,Feb-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,88760000
Wales,Feb-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,88760000
Wales,Mar-20,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,28530000
Wales,Mar-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Mar-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Apr-20,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wales,Apr-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wales,Apr-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wales,May-20,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,May-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,May-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Jun-20,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wales,Jun-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wales,Jun-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wales,Jul-20,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Jul-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Jul-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Aug-20,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Aug-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Aug-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,98270000
Wales,Sep-20,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wales,Sep-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wales,Sep-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,95100000
Wallis and Futuna,Jan-21,131,1,2043247.52,4254.82933,11297.009,86.237,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Jan-22,14074,361800.8422,217,4254.82933,1213694.392,5787.218869,18713.336,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Oct-20,13,1,2043247.52,4254.82933,1121.081,86.237,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,150748
Wallis and Futuna,Oct-21,14074,361800.8422,217,4254.82933,1213694.392,5787.218869,18713.336,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Oct-22,71363,2654,217,4254.82933,6154104.868,228872.025,18713.336,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Nov-20,50,2,2043247.52,4254.82933,4311.836,172.474,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,347880
Wallis and Futuna,Nov-21,13620,361800.8422,210,4254.82933,1174542.96,5787.218869,18109.68,46.89895295,258.3382356,573342.9311,7684.160669,347880
Wallis and Futuna,Nov-22,102450,361800.8422,210,4254.82933,8834943.09,5787.218869,18109.68,46.89895295,258.3382356,573342.9311,7684.160669,347880
Wallis and Futuna,Dec-20,110,1,2043247.52,4254.82933,9486.039,86.237,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Dec-21,14074,361800.8422,217,4254.82933,1213694.392,5787.218869,18713.336,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Dec-22,34150,361800.8422,70,4254.82933,2944981.03,5787.218869,6036.56,46.89895295,258.3382356,573342.9311,7684.160669,115960
Wallis and Futuna,Feb-21,224,4,2043247.52,4254.82933,19317.011,344.947,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,324688
Wallis and Futuna,Feb-22,12712,361800.8422,196,4254.82933,1096240.096,5787.218869,16902.368,46.89895295,258.3382356,573342.9311,7684.160669,324688
Wallis and Futuna,Mar-21,6288,392,31,4,542255.951,33804.76,2673.339,344.948,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Mar-22,14074,361800.8422,217,4254.82933,1213694.392,5787.218869,18713.336,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Apr-21,13223,52,144,3,1140306.998,4484.308,12418.075,258.71,258.3382356,573342.9311,7684.160669,347880
Wallis and Futuna,Apr-22,13620,361800.8422,210,4254.82933,1174542.96,5787.218869,18109.68,46.89895295,258.3382356,573342.9311,7684.160669,347880
Wallis and Futuna,May-21,14068,1,217,4254.82933,1213176.97,86.237,18713.336,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,May-22,14074,361800.8422,217,4254.82933,1213694.392,5787.218869,18713.336,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Jun-21,13620,361800.8422,210,4254.82933,1174542.96,5787.218869,18109.68,46.89895295,258.3382356,573342.9311,7684.160669,347880
Wallis and Futuna,Jun-22,13620,361800.8422,210,4254.82933,1174542.96,5787.218869,18109.68,46.89895295,258.3382356,573342.9311,7684.160669,347880
Wallis and Futuna,Jul-21,14074,361800.8422,217,4254.82933,1213694.392,5787.218869,18713.336,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Jul-22,16323,307,217,4254.82933,1407640.574,26474.646,18713.336,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Aug-21,14074,361800.8422,217,4254.82933,1213694.392,5787.218869,18713.336,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Aug-22,23591,361800.8422,217,4254.82933,2034408.418,5787.218869,18713.336,46.89895295,258.3382356,573342.9311,7684.160669,359476
Wallis and Futuna,Sep-21,13620,361800.8422,210,4254.82933,1174542.96,5787.218869,18109.68,46.89895295,258.3382356,573342.9311,7684.160669,347880
Wallis and Futuna,Sep-22,22830,361800.8422,210,4254.82933,1968782.34,5787.218869,18109.68,46.89895295,258.3382356,573342.9311,7684.160669,347880
Western Sahara,Apr-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,576005
World,Jan-20,38557,9370,891,197,4.835,1.175,0.111,0.024,86.96,154692.07,2330.7,79751050240
